cid,week_num,qty,amnt
14403,12,3,29.31
14403,16,2,69.54
14403,24,2,25.34
14403,26,3,63.31
14403,36,2,33.14
14403,39,1,12.99
14403,46,3,41.97
14403,49,2,28.98
14403,50,1,15.49
14403,57,1,15.99
14403,60,1,11.88
14403,62,2,29.98
14403,65,2,18.48
14403,67,1,11.88
14403,72,3,44.55
14404,8,1,13.37
14404,9,1,13.37
14405,8,1,27.99
14405,10,1,17.76
14405,29,1,13.97
14405,56,1,11.99
14406,8,4,41.28
14406,13,1,13.97
14406,37,1,12.99
14406,50,2,22.98
14406,69,1,13.99
14407,8,1,6.79
14408,8,2,27.54
14409,8,3,34.7
14409,33,1,14.79
14409,37,2,25.48
14409,39,4,57.96
14410,8,1,15.36
14410,63,2,47.48
14411,8,3,42.31
14411,12,1,13.97
14411,43,3,70.97
14411,64,1,12.99
14412,8,1,11.97
14413,8,1,14.96
14414,8,1,12.77
14414,48,1,29.99
14415,8,1,14.79
14416,8,1,9.77
14417,8,3,37.51
14417,19,2,25.54
14417,43,3,39.47
14417,75,1,15.49
14418,8,1,11.77
14419,8,1,16.96
14419,18,1,27.77
14419,19,2,29.92
14419,22,4,49.28
14419,25,1,14.79
14419,39,1,9.49
14419,54,3,41.47
14419,60,4,50.03
14419,68,2,29.07
14420,8,4,60.39
14420,9,3,98.9
14420,45,2,24.98
14420,52,5,60.449999999999996
14421,8,1,14.96
14422,8,3,30.25
14422,10,1,3.99
14422,27,1,15.7
14422,61,4,61.03
14422,65,1,15.49
14423,8,3,43.53
14423,17,1,14.99
14424,8,3,34.73
14424,11,1,13.97
14425,8,1,9.77
14426,8,2,57.76
14426,37,3,68.47
14426,55,1,14.99
14426,76,1,13.49
14427,8,1,13.97
14428,8,1,14.37
14429,8,2,29.33
14430,8,1,9.77
14431,8,1,13.97
14431,68,1,11.49
14432,8,1,14.96
14433,8,2,15.56
14433,22,5,55.62
14433,31,1,7.78
14433,44,1,13.99
14433,47,3,36.97
14433,50,6,72.94
14433,56,2,27.48
14433,69,2,21.98
14434,8,2,17.78
14434,10,1,12.99
14435,8,1,32.37
14436,9,1,6.79
14436,78,1,15.49
14437,8,5,87.42
14437,19,3,35.7
14437,49,2,37.98
14437,50,1,14.49
14437,64,3,42.47
14437,68,3,34.86
14438,8,2,27.94
14438,16,1,15.36
14439,8,1,15.96
14440,8,1,14.96
14440,22,1,19.99
14441,8,2,21.74
14441,14,2,23.94
14442,8,1,9.77
14443,8,1,12.99
14443,50,1,21.49
14443,76,1,14.49
14444,8,1,51.9
14444,12,1,11.77
14444,54,2,26.98
14445,8,1,14.37
14446,8,2,23.94
14446,25,1,11.77
14446,46,1,11.49
14447,8,1,13.97
14448,8,1,16.7
14449,8,2,24.74
14449,13,1,35.99
14449,36,1,15.49
14449,49,1,13.99
14450,8,3,33.51
14450,56,13,169.37
14451,8,1,19.97
14452,8,4,46.08
14453,9,1,5.78
14453,13,1,12.7
14453,14,1,14.99
14453,20,2,24.779999999999998
14453,24,1,9.98
14453,39,1,31.49
14453,41,2,19.98
14453,47,1,18.49
14453,49,1,15.49
14453,50,2,102.97999999999999
14453,53,2,36.98
14453,56,2,5.98
14453,57,1,9.99
14453,59,4,62.459999999999994
14453,60,1,9.49
14453,61,1,25.49
14453,62,3,54.97
14453,63,1,11.49
14453,64,1,25.49
14453,65,1,17.99
14453,66,1,9.49
14453,74,1,14.49
14453,77,1,14.49
14454,8,1,9.98
14454,9,1,9.98
14454,25,1,8.77
14454,31,2,13.56
14455,8,1,19.77
14456,8,1,14.99
14457,8,4,62.56
14457,44,8,145.42
14458,8,1,15.36
14459,10,4,47.08
14460,8,1,21.99
14461,8,2,24.98
14462,10,2,37.52
14462,13,2,39.98
14463,8,1,13.97
14464,8,1,13.97
14464,23,1,14.79
14464,60,1,11.99
14465,8,1,14.37
14465,9,4,41.29
14465,25,3,48.31
14465,30,3,53.19
14466,8,4,58.47
14467,8,3,37.47
14468,8,3,41.84
14468,10,4,51.74
14468,30,5,74.24
14469,8,2,24.67
14469,53,2,26.48
14470,8,3,35.31
14470,13,3,37.51
14471,8,1,9.97
14471,43,3,46.97
14471,44,1,14.49
14471,61,2,32.48
14472,8,8,158.04
14472,10,5,72.85
14473,8,2,32.35
14473,25,3,48.12
14474,8,1,12.49
14475,8,1,14.37
14476,8,1,13.97
14477,8,1,13.77
14478,8,4,77.67
14478,20,1,19.55
14479,8,2,19.28
14479,18,1,13.97
14479,55,11,135.89
14479,61,2,14.48
14480,8,1,15.3
14481,8,1,14.37
14481,9,2,25.94
14481,12,1,12.97
14481,19,1,13.78
14481,26,1,11.77
14481,31,2,19.75
14482,8,1,12.78
14482,73,1,15.99
14483,8,1,15.36
14484,8,4,35.96
14485,8,3,41.69
14485,10,1,8.77
14485,25,2,26.73
14485,38,1,9.49
14485,56,1,25.49
14486,8,2,22.74
14486,36,2,30.72
14486,38,2,28.48
14487,8,1,11.77
14488,8,3,42.73
14489,8,1,14.79
14490,8,3,37.91
14491,8,1,14.96
14491,9,1,11.97
14491,13,1,14.96
14491,14,1,14.96
14491,18,2,36.74
14491,26,2,27.94
14491,30,1,14.96
14491,33,2,24.02
14491,37,2,28.48
14491,41,1,11.49
14491,43,1,20.99
14491,44,1,12.99
14491,46,3,24.97
14491,50,3,43.47
14491,56,2,24.37
14491,59,1,22.38
14491,62,2,27.37
14491,64,2,25.98
14491,65,2,21.48
14491,70,1,11.49
14491,73,2,24.48
14491,76,1,12.99
14492,8,1,10.77
14493,8,1,55.3
14494,8,2,37.69
14494,32,1,9.79
14494,35,1,15.9
14494,56,2,35.48
14495,8,7,93.57
14496,8,2,32.48
14497,8,1,9.99
14498,8,1,11.77
14499,8,2,28.74
14500,8,5,70.43
14501,8,1,35.99
14502,9,2,30.32
14502,14,2,37.73
14502,19,3,36.5
14502,22,2,29.33
14502,34,1,14.37
14502,52,2,35.48
14502,73,1,11.88
14503,8,1,13.97
14503,9,1,29.37
14504,8,3,51.97
14504,29,1,14.99
14504,33,3,43.1
14504,42,1,14.49
14504,43,1,14.49
14504,48,1,9.49
14504,72,6,75.44
14504,78,4,68.05
14505,8,3,71.97
14505,47,1,10.49
14505,48,2,26.48
14505,50,4,76.96
14505,51,1,11.49
14505,52,1,11.49
14505,56,1,12.99
14505,57,1,11.49
14505,62,1,12.99
14505,65,4,51.96
14505,66,1,9.49
14505,67,1,11.49
14505,69,1,5.99
14506,8,1,29.37
14507,8,3,33.53
14507,17,1,9.77
14507,33,5,66.25
14507,34,1,12.97
14507,41,7,77.43
14507,43,7,72.93
14507,56,9,111.91
14508,8,2,30.92
14508,31,1,14.96
14508,47,2,25.98
14509,8,2,33.06
14510,8,3,30.89
14510,10,2,23.54
14510,25,2,38.73
14510,41,2,16.98
14511,8,2,22.74
14512,8,3,42.31
14512,30,7,105.17
14513,8,1,19.99
14514,8,4,60.87
14514,11,1,15.36
14515,8,1,17.99
14516,8,1,14.99
14517,8,1,14.79
14518,8,1,9.77
14519,8,1,9.97
14519,12,1,9.99
14519,28,1,15.96
14519,36,1,10.77
14519,48,2,39.48
14519,50,1,12.99
14520,8,1,14.99
14521,8,1,14.37
14521,13,1,10.77
14521,39,1,10.49
14522,8,1,12.77
14523,8,4,44.739999999999995
14523,9,3,49.97
14523,13,3,45.69
14523,14,1,29.99
14523,17,4,47.29
14524,8,2,29.13
14524,11,1,14.96
14525,8,1,21.99
14526,8,2,26.73
14526,12,5,75.23
14526,20,1,15.96
14526,46,3,35.47
14527,8,3,41.9
14527,11,2,43.2
14527,24,4,60.45
14528,8,4,52.86
14528,36,8,173.07
14528,47,4,55.96
14529,8,1,18.99
14530,8,1,13.77
14531,8,3,43.3
14531,10,1,20.97
14531,61,1,5.49
14532,8,2,36.74
14533,8,1,0.0
14534,8,5,77.33
14535,8,2,30.72
14536,8,1,10.77
14536,16,2,24.98
14536,63,1,12.58
14536,67,3,42.15
14537,8,2,31.32
14538,11,2,26.73
14538,23,3,43.1
14538,30,1,15.36
14538,31,2,34.14
14538,46,1,36.99
14539,8,1,11.77
14540,8,2,51.98
14541,10,1,14.37
14542,9,1,11.77
14542,41,2,25.98
14543,8,8,114.2
14544,10,1,13.77
14544,22,4,38.66
14544,37,1,13.99
14544,45,4,55.96
14544,70,5,77.34
14545,8,2,24.76
14546,8,2,31.76
14547,8,1,5.78
14548,8,1,20.78
14548,10,1,15.96
14548,22,1,8.97
14549,8,2,19.28
14549,14,2,24.98
14549,64,2,22.98
14550,8,1,15.36
14551,8,1,43.77
14552,8,2,24.54
14553,8,4,81.08
14554,8,1,9.98
14555,8,1,15.96
14555,10,3,54.51
14556,8,1,14.96
14556,22,4,55.66
14556,64,1,9.49
14557,8,1,14.9
14558,8,1,15.96
14558,30,1,14.96
14558,64,3,43.83
14559,8,4,59.65
14559,15,3,44.69
14559,19,8,126.31
14559,45,7,98.93
14560,9,1,17.99
14561,8,1,28.7
14561,18,1,28.7
14561,30,1,13.97
14562,8,1,15.3
14563,8,1,32.99
14563,10,1,13.97
14563,29,2,59.13
14563,44,2,25.98
14563,61,1,12.99
14564,8,2,57.98
14564,13,1,29.9
14564,66,2,78.48
14565,8,4,70.94
14565,65,3,47.4
14566,8,2,29.93
14566,11,1,13.77
14567,8,4,70.72
14568,8,1,14.79
14568,9,1,15.36
14568,10,1,13.97
14568,11,1,17.9
14568,15,1,14.96
14568,17,3,41.31
14568,20,1,12.25
14568,22,1,15.36
14568,23,1,15.36
14568,24,1,19.77
14568,25,1,13.97
14568,30,2,22.15
14568,36,1,15.36
14568,37,2,26.98
14568,38,1,21.49
14568,45,1,15.49
14568,49,4,62.96
14568,54,1,9.49
14568,57,1,11.99
14568,58,1,15.49
14568,62,1,29.99
14569,8,3,179.71
14569,12,2,175.76000000000002
14569,13,3,42.13
14569,25,1,151.77
14569,43,1,65.99
14569,50,4,54.96
14569,55,2,25.48
14569,58,1,61.99
14570,8,5,74.8
14570,16,14,208.71
14571,8,1,10.77
14572,8,1,13.99
14573,8,5,64.64
14574,8,1,17.36
14575,8,1,11.77
14576,8,1,12.77
14577,8,7,138.56
14577,10,6,115.35
14577,64,3,45.97
14577,69,3,55.97
14577,71,4,56.16
14577,78,7,88.21000000000001
14578,8,2,26.14
14579,8,2,29.92
14580,8,1,3.99
14580,41,1,9.49
14581,8,2,35.19
14582,8,1,15.76
14582,19,1,14.96
14582,51,4,71.96
14583,8,4,60.06
14583,22,2,29.92
14583,42,4,52.96
14583,73,3,40.47
14584,8,3,37.91
14585,8,1,6.79
14585,25,1,13.97
14585,75,2,24.46
14585,76,1,14.49
14586,8,2,27.94
14586,17,4,53.68
14586,21,3,38.9
14586,26,1,11.77
14586,41,1,62.99
14587,8,2,19.96
14588,8,1,36.97
14589,8,1,13.97
14589,10,4,60.71
14589,13,2,29.33
14589,14,2,29.58
14589,19,3,59.71
14589,23,4,106.54
14589,29,4,79.69
14589,34,1,14.96
14589,60,12,264.31
14590,8,5,67.27
14591,8,1,25.77
14592,8,1,15.3
14593,8,2,29.98
14594,8,8,131.65
14595,8,1,15.36
14596,11,3,33.51
14597,8,2,30.73
14598,8,1,19.99
14598,13,2,34.98
14599,9,6,80.68
14599,10,1,17.96
14599,11,1,22.3
14599,13,4,54.67
14599,27,7,91.77
14599,30,3,42.69
14599,37,1,24.49
14599,41,3,39.97
14599,54,4,58.46
14599,59,4,56.46
14599,62,3,40.06
14599,66,2,40.98
14599,74,3,47.47
14599,76,4,59.05
14600,8,2,25.94
14600,13,5,67.24
14600,14,1,12.97
14600,17,3,41.91
14600,23,2,29.73
14601,8,1,10.9
14602,8,4,52.66
14602,12,2,30.32
14602,18,2,41.74
14602,24,3,38.3
14603,8,2,22.47
14604,8,2,29.73
14604,20,3,42.72
14604,25,3,31.92
14604,39,3,32.47
14604,42,1,29.49
14604,43,2,38.98
14604,49,2,43.98
14604,51,7,201.43
14604,53,1,19.49
14604,55,6,79.94
14604,57,1,13.99
14604,61,2,70.57
14604,66,6,98.93999999999998
14604,67,10,124.47999999999999
14604,73,2,28.48
14604,76,2,47.870000000000005
14605,8,2,24.74
14605,27,4,49.88
14605,41,1,13.99
14605,58,2,25.98
14606,8,3,48.95
14606,18,2,23.54
14606,26,1,19.99
14606,54,4,49.46
14606,61,3,66.23
14607,8,1,11.77
14608,9,3,34.23
14608,16,3,42.9
14608,23,2,24.54
14609,11,1,15.36
14609,13,1,17.36
14609,38,1,12.99
14609,65,2,24.98
14610,8,5,67.85
14610,14,3,36.3
14610,21,3,52.1
14610,41,3,41.97
14610,52,2,28.48
14610,56,1,11.99
14610,58,1,15.99
14610,74,3,58.47
14610,75,1,24.49
14610,77,2,26.98
14611,8,2,30.72
14612,8,5,68.44
14613,8,1,12.77
14614,8,1,12.49
14615,10,2,30.32
14615,35,1,8.77
14615,45,3,38.97
14615,60,1,10.49
14616,8,3,26.07
14617,8,1,11.97
14617,10,1,12.49
14617,32,1,12.25
14617,45,1,12.49
14617,51,1,2.99
14617,64,2,26.17
14617,71,2,30.27
14618,8,1,14.37
14619,8,1,12.49
14619,9,2,27.16
14620,8,1,20.99
14620,9,3,43.29
14620,34,1,14.37
14620,54,3,33.47
14621,8,1,14.96
14622,8,8,137.41
14622,51,6,75.94
14623,8,2,23.740000000000002
14623,22,1,13.97
14624,8,3,39.7
14624,16,5,69.04
14625,8,3,48.75
14625,9,3,41.91
14625,16,3,40.11
14625,25,2,28.34
14625,31,5,65.6
14625,46,4,57.46
14625,51,2,27.48
14625,58,4,48.85
14625,62,5,64.34
14625,67,4,55.96
14625,70,4,55.46
14625,74,5,60.84
14625,78,5,64.45
14626,8,1,15.36
14627,8,1,15.36
14627,18,2,23.54
14627,34,2,33.92
14627,42,1,29.99
14627,60,1,21.49
14628,8,5,68.24
14629,8,1,11.77
14630,8,1,12.49
14631,8,2,37.14
14632,8,1,11.77
14632,70,7,102.21000000000001
14632,72,4,57.85
14632,75,3,41.4
14633,8,6,74.01
14633,45,2,26.48
14633,55,3,33.47
14634,8,1,11.77
14635,8,2,30.26
14635,26,2,26.73
14635,44,1,12.99
14635,67,3,54.47
14636,8,2,26.74
14636,41,4,39.96
14636,44,1,11.99
14637,8,1,27.37
14637,11,1,9.99
14637,12,1,14.37
14637,13,1,13.7
14637,15,3,40.43
14637,23,2,30.48
14637,24,2,28.93
14637,26,2,24.54
14637,29,1,14.9
14637,31,2,29.98
14637,40,2,28.48
14637,49,4,30.96
14637,50,2,36.48
14637,53,2,36.48
14637,56,4,38.46
14637,66,3,34.97
14637,69,1,12.99
14637,77,1,24.49
14638,8,1,5.78
14639,8,3,54.51
14639,11,3,43.7
14639,51,2,24.48
14640,8,3,47.5
14641,8,2,24.74
14642,8,1,13.97
14643,8,4,66.48
14643,11,1,84.99
14643,13,2,29.13
14643,21,1,14.79
14643,67,1,24.49
14643,69,1,15.49
14643,78,1,15.99
14644,8,2,29.33
14645,8,1,12.77
14646,8,5,73.85
14646,9,1,11.77
14646,12,9,140.88
14646,44,8,114.92
14646,45,1,12.99
14646,54,6,95.44
14646,65,4,105.46000000000001
14647,8,1,14.37
14648,8,8,120.09
14649,10,1,14.96
14649,15,2,30.72
14649,20,2,28.13
14650,8,1,15.96
14651,9,2,10.78
14651,13,1,22.3
14651,31,1,11.77
14652,8,3,37.51
14653,8,1,13.7
14653,65,1,13.99
14654,8,1,14.37
14655,8,2,49.56
14655,46,4,69.46
14656,8,2,32.32
14657,8,3,33.53
14658,8,1,15.96
14659,8,2,26.46
14659,35,1,14.96
14660,8,1,17.76
14661,8,11,157.23
14661,9,6,85.03
14661,10,14,202.72
14661,13,4,58.85
14661,14,3,42.7
14662,8,1,11.77
14662,47,1,22.99
14662,56,1,10.49
14662,77,1,12.99
14663,8,1,14.96
14664,8,1,11.97
14665,8,1,6.78
14666,8,1,19.99
14666,16,1,9.77
14666,19,1,11.77
14666,22,1,10.77
14666,43,1,11.49
14666,46,1,14.49
14667,10,1,15.96
14667,11,1,14.96
14668,8,1,11.97
14669,8,2,26.07
14670,8,1,12.97
14671,8,2,19.74
14672,8,2,31.35
14673,8,1,15.36
14673,10,1,19.95
14673,38,1,2.99
14673,41,2,28.98
14673,47,1,9.49
14673,49,2,25.98
14674,8,3,41.1
14675,8,3,45.29
14675,25,3,43.9
14675,52,4,126.96
14676,8,7,106.78
14677,8,1,14.79
14678,8,4,60.65
14679,8,1,15.36
14679,45,5,77.45
14679,54,4,67.96
14679,70,4,52.85
14680,8,2,31.87
14681,8,2,23.54
14682,8,1,13.97
14683,8,1,13.97
14683,20,3,38.33
14683,30,5,81.84
14684,8,3,44.69
14685,8,2,35.35
14685,12,1,19.99
14686,8,1,12.49
14687,8,2,13.58
14687,37,1,11.49
14687,41,2,24.48
14687,63,3,41.86
14688,8,1,8.97
14688,64,2,24.46
14689,8,1,11.77
14689,9,1,17.3
14689,27,1,14.96
14690,8,1,26.99
14690,52,2,31.48
14691,8,1,13.37
14691,10,1,14.37
14692,8,1,16.76
14692,51,7,111.43
14693,8,3,43.29
14693,55,5,60.95
14693,65,6,83.22
14694,8,1,9.77
14694,14,1,5.98
14694,33,1,14.79
14694,71,6,91.94
14695,8,1,15.76
14696,8,2,24.14
14696,30,4,85.09
14696,34,3,68.74
14696,63,4,48.46
14697,8,1,18.76
14697,61,3,38.25
14698,9,3,28.52
14699,10,1,11.77
14699,16,1,9.99
14699,25,1,13.97
14700,8,1,162.99
14701,8,5,54.05
14701,19,4,53.47
14701,33,8,109.77
14701,35,2,23.54
14701,52,7,108.93
14702,8,2,9.58
14703,8,1,13.77
14703,45,4,53.96
14703,62,3,39.86
14703,78,1,11.99
14704,9,2,27.76
14704,11,1,11.77
14704,50,2,29.48
14704,60,3,30.97
14704,76,3,33.97
14705,8,1,13.77
14706,8,2,23.54
14707,8,1,14.79
14708,8,3,39.04
14708,11,1,14.37
14708,18,4,51.74
14708,20,2,30.6
14708,22,2,19.96
14708,25,2,17.54
14708,30,6,80.35
14709,8,2,35.94
14709,14,3,43.55
14709,20,1,14.96
14709,27,1,22.77
14710,8,1,14.96
14710,22,2,40.13
14710,52,2,32.98
14711,8,2,30.15
14712,8,3,39.51
14712,25,3,37.51
14713,8,5,59.05
14713,68,6,91.37
14714,8,6,96.03
14714,46,4,56.46
14714,48,4,55.46
14714,58,7,73.52
14714,69,5,63.49
14715,8,5,94.08
14715,9,3,42.49
14715,14,3,66.66
14715,39,4,48.46
14715,43,4,51.96
14716,8,1,16.36
14717,8,1,13.97
14717,9,1,10.77
14717,12,2,21.74
14717,51,1,8.49
14718,8,3,36.5
14718,9,1,12.97
14718,12,4,50.3
14719,8,1,31.99
14720,8,1,13.97
14720,68,2,23.98
14721,8,1,11.77
14721,30,1,14.96
14721,32,2,29.86
14721,35,1,11.77
14721,37,1,9.99
14721,38,1,2.99
14721,39,1,17.99
14721,42,1,17.99
14721,45,2,32.98
14721,46,3,34.47
14721,47,1,11.49
14721,48,2,25.98
14721,53,2,42.98
14721,55,1,14.49
14721,62,1,40.99
14722,8,2,28.74
14723,8,1,9.77
14723,11,3,38.11
14724,8,1,7.98
14724,15,1,16.9
14724,18,2,33.07
14724,20,14,219.09
14725,8,1,19.99
14725,9,1,18.99
14725,15,1,19.97
14725,33,2,27.94
14725,36,1,14.37
14726,8,1,11.77
14726,23,3,40.7
14726,37,2,22.98
14726,46,4,57.96
14726,48,4,58.96
14726,49,3,49.97
14726,52,1,17.99
14726,64,4,66.46
14726,66,2,48.0
14726,67,1,11.49
14726,74,1,9.49
14727,8,1,11.77
14728,8,7,100.59
14729,8,2,28.93
14730,8,1,6.99
14731,8,1,11.77
14732,8,1,15.36
14733,8,1,15.36
14734,8,3,41.69
14735,8,3,45.29
14736,8,1,12.97
14736,31,1,14.79
14736,38,1,12.99
14737,8,1,18.99
14737,31,1,11.77
14737,58,1,2.99
14737,65,1,13.99
14738,8,3,89.31
14738,9,3,55.7
14739,8,1,14.79
14739,10,1,13.77
14740,8,2,31.66
14740,73,2,21.98
14741,8,1,16.76
14742,8,1,12.77
14742,10,1,29.99
14742,14,1,9.98
14743,8,1,22.7
14744,8,1,10.77
14744,41,3,46.97
14744,46,1,15.49
14744,56,2,28.48
14744,61,2,25.48
14744,64,2,33.98
14744,66,1,13.99
14745,8,1,14.37
14745,14,1,13.97
14746,8,1,11.77
14746,70,1,14.99
14747,8,1,72.99
14748,8,2,24.98
14749,8,11,159.13
14749,18,6,89.57
14749,29,10,138.13
14749,42,13,190.37
14749,50,1,13.99
14749,51,1,11.99
14749,68,17,226.93
14749,69,1,29.99
14750,9,2,32.33
14750,13,1,18.36
14750,47,1,18.99
14751,8,1,8.77
14752,8,5,75.97
14753,8,1,14.79
14754,8,2,44.0
14755,8,4,62.88
14755,31,2,44.66
14756,8,3,44.1
14757,8,2,18.54
14758,8,2,25.54
14759,8,1,14.37
14760,8,1,13.97
14761,8,2,21.54
14762,8,1,11.77
14763,8,1,11.97
14764,8,1,19.77
14764,9,1,14.96
14764,61,4,50.05
14764,62,4,57.74
14765,8,3,40.71
14766,8,3,40.7
14767,8,1,15.36
14767,58,1,2.99
14767,69,1,5.99
14768,8,3,40.53
14768,21,3,40.11
14768,30,1,13.97
14768,37,2,25.98
14768,41,3,36.47
14768,46,5,70.95
14768,50,1,11.49
14768,55,2,28.98
14768,61,2,82.07
14768,65,2,28.48
14768,76,3,51.16
14769,8,2,29.92
14770,8,1,13.97
14770,35,1,12.25
14770,47,1,15.49
14771,8,2,43.56
14772,10,3,41.3
14772,42,3,52.47
14772,53,6,104.44
14773,8,1,7.98
14773,50,4,62.46
14774,8,3,73.11
14774,9,2,29.13
14774,16,1,16.36
14774,18,3,42.13
14774,21,3,31.31
14774,28,2,27.76
14774,57,1,21.49
14775,10,1,14.99
14776,10,6,90.37
14776,20,8,119.5
14776,26,7,92.8
14776,32,6,74.42
14776,42,5,67.95
14777,8,1,17.76
14777,34,1,13.97
14777,58,1,17.99
14778,8,1,11.77
14778,59,1,12.99
14779,8,1,16.76
14779,27,1,14.37
14780,8,3,67.13
14781,8,4,62.67
14781,12,10,137.57
14781,22,1,37.77
14781,65,4,59.96
14782,8,2,31.12
14782,10,1,14.96
14782,35,1,13.77
14782,41,2,28.98
14782,44,2,30.48
14782,46,2,26.98
14782,59,2,27.37
14782,68,2,27.57
14782,73,2,37.48
14783,8,4,71.86
14784,11,1,14.37
14785,8,4,47.68
14785,12,4,45.07
14785,16,3,42.3
14785,18,3,43.3
14785,20,2,20.74
14785,22,2,29.33
14785,26,3,43.7
14786,8,1,15.99
14787,8,3,42.55
14788,9,1,16.36
14788,29,1,14.96
14789,8,1,22.99
14790,8,4,38.7
14790,9,7,94.96
14790,14,3,42.1
14790,17,6,78.03
14790,20,4,62.39
14790,75,13,182.69
14790,76,1,15.49
14791,8,2,27.93
14792,8,5,79.94
14792,71,1,26.99
14792,76,1,9.99
14793,8,2,28.93
14794,8,1,11.77
14795,8,1,15.36
14795,9,2,31.15
14795,12,2,24.54
14795,13,1,9.77
14795,15,2,28.34
14795,33,2,38.8
14795,36,1,14.96
14795,39,2,26.98
14795,46,1,13.99
14795,55,2,23.76
14795,58,2,26.98
14795,60,3,27.86
14795,62,2,23.98
14795,64,4,44.46
14795,66,3,40.86
14795,70,2,21.98
14795,74,2,32.98
14796,8,2,29.33
14796,11,1,14.96
14796,47,3,38.47
14796,48,4,33.96
14797,8,1,39.37
14798,8,1,11.77
14798,10,1,11.77
14798,34,1,15.96
14799,8,2,23.54
14800,8,3,44.72
14801,8,1,41.99
14801,10,1,14.37
14801,15,1,11.77
14802,8,1,15.76
14803,8,1,14.96
14804,8,3,31.51
14804,36,1,38.1
14804,37,1,12.99
14805,8,1,23.99
14805,10,1,11.77
14805,24,1,11.77
14805,73,1,15.49
14806,8,5,82.86
14806,10,2,32.76
14806,25,1,18.36
14806,30,2,30.73
14806,73,1,13.99
14807,8,1,14.96
14808,8,2,29.92
14809,9,1,14.96
14809,62,1,11.88
14810,8,4,53.46
14810,62,4,40.46
14810,70,2,27.48
14811,8,1,19.99
14812,8,1,23.97
14813,8,4,140.67
14813,9,1,9.77
14813,11,2,22.26
14813,19,2,18.55
14813,41,1,14.49
14813,48,1,15.49
14813,63,4,51.96
14813,64,2,30.48
14814,8,2,26.56
14814,27,1,14.79
14814,51,3,39.97
14814,53,4,29.96
14814,64,3,26.47
14815,8,3,33.51
14815,9,1,13.77
14816,8,1,14.37
14817,8,1,6.79
14818,8,2,23.54
14818,75,1,24.49
14819,8,1,15.36
14819,17,1,14.96
14819,22,1,15.36
14820,8,2,18.76
14820,15,1,14.96
14820,17,2,20.76
14820,19,1,6.79
14820,76,1,22.38
14821,8,1,11.77
14822,8,4,60.64
14823,8,2,29.33
14823,55,1,14.99
14824,8,1,23.99
14825,9,3,29.55
14825,11,4,53.06
14826,8,5,46.82
14826,9,3,29.97
14826,20,2,22.76
14826,21,1,9.98
14826,28,1,9.98
14826,75,3,22.47
14827,8,2,59.98
14827,18,4,45.48
14827,27,1,23.97
14827,32,1,9.99
14827,35,2,29.93
14827,37,1,12.99
14827,39,1,14.49
14827,48,3,44.47
14827,59,1,18.49
14828,8,2,38.34
14829,8,4,50.24
14829,13,2,33.8
14829,19,1,14.96
14829,46,4,48.46
14829,64,2,24.98
14830,8,1,14.99
14831,8,1,14.37
14832,8,1,12.49
14833,8,6,97.39
14834,8,10,121.1
14835,8,2,23.54
14836,8,1,13.99
14836,27,2,27.94
14836,31,3,45.68
14836,66,3,34.47
14836,77,3,28.47
14837,8,2,28.34
14837,31,1,11.77
14837,50,2,26.98
14838,8,3,47.08
14838,31,4,78.52
14838,75,2,24.48
14839,8,1,11.77
14840,12,2,26.73
14841,8,2,28.74
14842,8,1,14.37
14843,8,2,19.74
14843,22,1,15.7
14844,9,1,14.37
14844,25,2,45.33
14844,26,1,13.97
14844,30,1,14.96
14844,54,1,13.99
14844,68,1,11.88
14844,75,1,11.88
14845,8,2,33.14
14846,8,6,122.0
14847,8,2,11.58
14847,29,1,21.77
14848,8,1,10.77
14849,8,1,22.99
14850,8,2,26.94
14851,8,1,8.79
14852,8,4,54.46
14853,8,4,36.5
14853,25,3,32.52
14853,30,4,45.09
14853,75,2,26.98
14854,8,5,70.48
14855,8,1,15.96
14856,8,3,38.31
14856,26,1,13.77
14856,29,4,50.27
14857,8,1,12.77
14857,39,1,15.49
14857,40,3,49.97
14858,8,1,14.96
14858,27,2,30.32
14859,8,3,14.37
14859,11,1,12.97
14859,15,2,11.58
14859,20,1,13.97
14859,24,1,13.97
14860,8,1,14.37
14860,30,4,53.87
14860,41,2,22.98
14860,73,2,29.98
14861,8,1,39.99
14862,8,3,42.9
14863,8,6,89.76
14863,48,5,55.45
14864,8,3,37.51
14864,15,2,23.36
14865,8,1,12.49
14866,8,5,69.67
14867,8,1,11.77
14867,11,1,27.37
14867,20,1,23.97
14867,48,2,29.98
14868,8,4,54.47
14869,8,1,12.49
14870,8,1,16.7
14871,8,1,13.97
14871,35,2,26.56
14871,43,1,11.49
14872,8,1,14.37
14873,8,4,73.46
14874,8,3,36.91
14874,26,2,24.14
14875,8,4,49.88
14875,17,2,25.76
14875,18,1,13.97
14875,19,1,19.99
14875,59,3,49.56
14875,62,4,53.96
14875,76,5,75.45
14876,8,1,11.77
14877,8,2,42.13
14878,8,2,26.14
14878,49,1,14.99
14878,57,1,14.99
14879,8,1,14.37
14880,8,2,25.34
14880,18,2,26.54
14880,29,2,27.94
14881,8,4,77.73
14882,8,4,63.09
14883,10,1,23.77
14884,8,1,19.99
14885,8,2,29.33
14886,9,1,11.77
14887,8,4,57.08
14887,43,2,19.98
14888,8,1,14.96
14888,38,3,41.47
14888,77,2,28.98
14889,8,2,48.76
14890,8,5,72.41
14891,8,2,21.54
14892,8,1,9.98
